customer_id,segment_name,recency_days,frequency_180d,monetary_180d,ticket_count_90d,abandoned_carts_30d
CUST02131,At-Risk Customers,93,3,1836.28,0,0
CUST02132,Loyal Customers,0,1,585.94,0,0
CUST02133,Champions,33,4,3704.23,0,0
CUST02134,Dormant Customers,192,0,0.0,0,0
CUST02135,Champions,66,1,1006.67,1,0
CUST02136,At-Risk Customers,84,1,1483.04,0,1
CUST02137,Champions,47,2,1833.41,0,0
CUST02138,Dormant Customers,194,0,0.0,0,0
CUST02139,Loyal Customers,28,1,440.82,0,0
CUST02140,Loyal Customers,30,1,624.38,0,1
CUST02141,At-Risk Customers,77,2,2337.84,0,3
CUST02142,At-Risk Customers,79,1,1330.95,0,0
CUST02143,Champions,61,1,1023.26,0,1
CUST02144,At-Risk Customers,173,1,1131.2,0,0
CUST02145,At-Risk Customers,111,1,1591.08,0,0
CUST02146,At-Risk Customers,118,1,917.63,0,0
CUST02147,Loyal Customers,124,1,365.94,0,0
CUST02148,Loyal Customers,173,1,459.5,0,0
CUST02149,Champions,64,2,3065.53,0,1
CUST02150,Discount-Sensitive,245,0,0.0,0,1
CUST02151,Champions,39,2,2018.88,1,1
CUST02152,Loyal Customers,109,1,243.22,0,1
CUST02153,Loyal Customers,78,2,775.08,1,0
CUST02154,At-Risk Customers,106,4,3939.57,0,1
CUST02155,Dormant Customers,197,0,0.0,0,0
CUST02156,Dormant Customers,214,0,0.0,0,0
CUST02157,Loyal Customers,48,1,736.31,0,0
CUST02158,At-Risk Customers,101,3,1429.2,0,0
CUST02159,Champions,9,3,1632.0,0,2
CUST02160,Loyal Customers,3,1,579.07,1,0
CUST02161,Loyal Customers,153,1,470.02,0,0
CUST02162,Champions,12,6,3338.24,0,1
CUST02163,At-Risk Customers,123,2,1297.52,0,0
CUST02164,Loyal Customers,48,1,644.0,1,0
CUST02165,Loyal Customers,39,2,667.69,0,0
CUST02166,Champions,20,1,1010.89,1,0
CUST02167,Champions,43,2,1243.12,0,1
CUST02168,At-Risk Customers,165,1,1152.66,0,1
CUST02169,At-Risk Customers,94,4,3065.81,0,3
CUST02170,At-Risk Customers,138,2,1462.05,0,1
CUST02171,At-Risk Customers,120,1,1067.07,0,0
CUST02172,Champions,17,3,2030.86,1,1
CUST02173,Champions,0,1,2057.25,1,2
CUST02174,Loyal Customers,139,2,832.17,0,1
CUST02175,Champions,31,3,1684.69,0,0
CUST02176,At-Risk Customers,114,1,971.25,0,1
CUST02177,Dormant Customers,197,0,0.0,0,0
CUST02178,Champions,36,2,1144.85,1,1
CUST02179,Loyal Customers,14,1,475.85,1,1
CUST02180,Loyal Customers,122,1,606.51,0,0
CUST02181,Loyal Customers,11,1,908.67,0,2
CUST02182,At-Risk Customers,71,2,1385.99,1,0
CUST02183,Champions,51,2,2206.5,0,0
CUST02184,At-Risk Customers,110,2,1434.1,0,0
CUST02185,Dormant Customers,210,0,0.0,0,0
CUST02186,At-Risk Customers,122,2,1512.69,0,1
CUST02187,Dormant Customers,217,0,0.0,0,0
CUST02188,Loyal Customers,125,1,491.48,0,0
CUST02189,At-Risk Customers,87,4,2813.78,0,0
CUST02190,Loyal Customers,101,2,818.83,0,0
CUST02191,Loyal Customers,158,1,445.44,0,0
CUST02192,Loyal Customers,9,1,911.64,0,2
CUST02193,Loyal Customers,18,1,395.16,0,2
CUST02194,At-Risk Customers,67,2,4687.47,0,1
CUST02195,At-Risk Customers,119,5,3072.43,0,1
CUST02196,Loyal Customers,175,1,605.92,0,0
CUST02197,Loyal Customers,21,1,362.15,0,1
CUST02198,At-Risk Customers,96,1,982.89,0,0
CUST02199,At-Risk Customers,96,3,2042.03,1,0
CUST02200,Champions,3,3,1089.4,0,0
CUST02201,Loyal Customers,129,1,533.9,0,1
CUST02202,Champions,2,3,1483.73,0,0
CUST02203,Champions,52,2,973.8,0,0
CUST02204,Loyal Customers,175,1,456.72,0,0
CUST02205,Dormant Customers,236,0,0.0,0,0
CUST02206,Dormant Customers,278,0,0.0,0,0
CUST02207,Champions,29,5,3048.95,1,1
CUST02208,At-Risk Customers,123,1,1036.04,0,0
CUST02209,Loyal Customers,22,2,890.68,0,1
CUST02210,At-Risk Customers,154,1,1211.39,0,0
CUST02211,Champions,5,1,1286.02,0,1
CUST02212,Loyal Customers,52,1,619.75,0,0
CUST02213,Champions,43,3,1948.15,1,0
CUST02214,Dormant Customers,213,0,0.0,0,0
CUST02215,Loyal Customers,38,1,362.55,1,1
CUST02216,At-Risk Customers,90,1,1336.58,1,1
CUST02217,Loyal Customers,42,1,586.15,0,1
CUST02218,Champions,26,3,2812.75,0,0
CUST02219,Loyal Customers,39,1,484.4,0,1
CUST02220,Loyal Customers,70,1,366.62,0,1
CUST02221,Loyal Customers,34,1,682.97,0,0
CUST02222,Loyal Customers,92,1,836.55,1,1
CUST02223,Loyal Customers,10,1,764.96,0,3
CUST02224,Dormant Customers,197,0,0.0,0,0
CUST02225,Dormant Customers,251,0,0.0,0,0
CUST02226,Champions,49,4,1862.57,1,0
CUST02227,Loyal Customers,28,1,778.26,1,0
CUST02228,At-Risk Customers,87,2,1733.9,1,1
CUST02229,At-Risk Customers,75,2,1770.82,0,1
CUST02230,Loyal Customers,24,1,388.37,0,0
CUST02231,Loyal Customers,68,1,611.42,0,1
CUST02232,Loyal Customers,0,1,327.98,0,1
CUST02233,Loyal Customers,94,1,515.82,0,1
CUST02234,Loyal Customers,169,1,880.11,0,2
CUST02235,Loyal Customers,52,1,221.66,0,0
CUST02236,Loyal Customers,145,1,734.52,0,0
CUST02237,Loyal Customers,38,2,841.55,0,1
CUST02238,Champions,57,6,3352.75,1,0
CUST02239,Loyal Customers,45,1,576.85,0,0
CUST02240,Champions,19,1,2577.76,0,0
CUST02241,At-Risk Customers,114,4,3532.06,0,0
CUST02242,Loyal Customers,130,1,404.78,0,0
CUST02243,At-Risk Customers,133,2,1888.92,0,1
CUST02244,Champions,5,3,1772.31,0,0
CUST02245,At-Risk Customers,83,2,2156.53,0,1
CUST02246,At-Risk Customers,153,3,2005.87,0,2
CUST02247,Loyal Customers,55,1,533.22,0,0
CUST02248,At-Risk Customers,93,1,1245.24,0,0
CUST02249,Loyal Customers,75,1,502.63,1,1
CUST02250,Loyal Customers,15,2,878.2,2,0
CUST02251,Discount-Sensitive,182,0,0.0,0,1
CUST02252,Loyal Customers,62,1,748.51,0,0
CUST02253,At-Risk Customers,67,6,4749.22,0,1
CUST02254,Loyal Customers,91,1,321.87,1,1
CUST02255,Loyal Customers,15,1,485.28,0,3
CUST02256,Loyal Customers,42,1,554.27,0,3
CUST02257,Loyal Customers,60,1,791.33,1,1
CUST02258,Discount-Sensitive,198,0,0.0,0,2
CUST02259,Champions,42,2,917.25,0,4
CUST02260,Loyal Customers,69,1,494.75,0,0
CUST02261,Champions,55,3,2248.93,0,1
CUST02262,At-Risk Customers,97,2,1826.68,0,0
CUST02263,Loyal Customers,118,1,385.7,0,1
CUST02264,Champions,45,2,1550.17,1,1
CUST02265,Loyal Customers,31,1,280.88,0,1
CUST02266,Loyal Customers,20,1,563.66,0,0
CUST02267,Dormant Customers,207,0,0.0,0,0
CUST02268,Loyal Customers,167,1,499.76,0,0
CUST02269,Champions,7,4,3854.66,1,1
CUST02270,At-Risk Customers,91,2,1121.39,0,1
CUST02271,At-Risk Customers,119,1,1102.16,0,1
CUST02272,High-Value but Unhappy,59,3,1907.8,2,1
CUST02273,At-Risk Customers,163,1,1057.96,0,1
CUST02274,Loyal Customers,70,1,636.94,1,2
CUST02275,Loyal Customers,21,1,270.79,0,0
CUST02276,Dormant Customers,265,0,0.0,0,0
CUST02277,Dormant Customers,218,0,0.0,0,0
CUST02278,Loyal Customers,116,1,217.79,0,0
CUST02279,Champions,21,3,2624.92,0,0
CUST02280,At-Risk Customers,145,1,1244.85,0,1
CUST02281,At-Risk Customers,120,2,1698.68,0,1
CUST02282,Loyal Customers,7,1,300.59,1,0
CUST02283,Loyal Customers,132,1,272.29,0,0
CUST02284,Champions,35,3,1867.55,1,1
CUST02285,Loyal Customers,19,1,903.8,1,0
CUST02286,Dormant Customers,242,0,0.0,0,0
CUST02287,At-Risk Customers,100,2,4208.86,0,0
CUST02288,Champions,58,3,2146.98,0,0
CUST02289,At-Risk Customers,93,3,2844.33,0,0
CUST02290,At-Risk Customers,76,3,3009.11,1,1
CUST02291,Dormant Customers,214,0,0.0,0,0
CUST02292,Champions,4,2,1017.41,1,0
CUST02293,Discount-Sensitive,287,0,0.0,0,1
CUST02294,Loyal Customers,19,2,785.84,1,1
CUST02295,Champions,24,2,958.62,1,0
CUST02296,Loyal Customers,73,1,576.15,1,2
CUST02297,Loyal Customers,27,1,389.45,0,0
CUST02298,At-Risk Customers,100,3,2204.46,0,3
CUST02299,At-Risk Customers,101,1,1062.37,0,2
CUST02300,At-Risk Customers,104,3,3051.79,0,0
CUST02301,At-Risk Customers,126,3,1446.59,0,3
CUST02302,Loyal Customers,79,1,587.07,0,1
CUST02303,Loyal Customers,24,1,590.19,1,1
CUST02304,Loyal Customers,36,1,385.75,0,0
CUST02305,Champions,40,3,2660.79,0,1
CUST02306,At-Risk Customers,74,2,2087.32,1,1
CUST02307,Loyal Customers,24,1,625.48,0,1
CUST02308,Loyal Customers,116,1,595.88,0,0
CUST02309,Dormant Customers,562,0,0.0,0,0
CUST02310,Champions,25,2,1181.73,1,0
CUST02311,Dormant Customers,200,0,0.0,0,0
CUST02312,Dormant Customers,205,0,0.0,0,0
CUST02313,Loyal Customers,171,1,583.08,0,1
CUST02314,Loyal Customers,0,1,443.94,0,0
CUST02315,Champions,39,2,952.22,1,3
CUST02316,Loyal Customers,17,1,552.35,0,1
CUST02317,Champions,1,6,5693.1,0,1
CUST02318,Loyal Customers,85,1,514.56,0,0
CUST02319,Champions,36,1,1156.63,0,0
CUST02320,Loyal Customers,97,2,519.24,0,0
CUST02321,Loyal Customers,172,2,721.34,0,0
CUST02322,Champions,38,2,1583.24,0,1
CUST02323,Loyal Customers,84,1,602.85,0,1
CUST02324,Loyal Customers,178,1,347.75,0,0
CUST02325,Champions,14,3,1378.42,0,1
CUST02326,Loyal Customers,14,1,831.86,0,1
CUST02327,Loyal Customers,160,1,308.94,0,1
CUST02328,Loyal Customers,13,1,639.75,0,0
CUST02329,At-Risk Customers,90,3,2353.05,0,2
CUST02330,At-Risk Customers,75,4,5029.91,1,0
CUST02331,Champions,11,2,2708.4,0,2
CUST02332,Champions,17,2,3382.53,0,0
CUST02333,Loyal Customers,0,1,648.38,0,1
CUST02334,Champions,13,1,1812.0,0,0
CUST02335,Loyal Customers,40,2,902.71,0,1
CUST02336,Loyal Customers,78,2,777.17,0,5
CUST02337,Champions,13,1,1911.28,0,0
CUST02338,Champions,31,2,1594.45,1,5
CUST02339,High-Value but Unhappy,31,5,3093.07,2,2
CUST02340,Champions,28,5,3931.17,1,1
CUST02341,Loyal Customers,31,1,490.32,0,0
CUST02342,Champions,57,2,1718.39,1,1
CUST02343,Champions,24,1,1077.84,0,1
CUST02344,Loyal Customers,19,1,536.58,0,0
CUST02345,Champions,33,1,1676.2,0,0
CUST02346,High-Value but Unhappy,16,3,1415.13,2,1
CUST02347,At-Risk Customers,92,1,1102.94,0,1
CUST02348,At-Risk Customers,115,1,2063.46,0,0
CUST02349,Champions,54,3,1811.6,0,1
CUST02350,At-Risk Customers,132,3,3619.51,0,0
CUST02351,Dormant Customers,239,0,0.0,0,0
CUST02352,Champions,8,2,1349.29,0,1
CUST02353,Loyal Customers,150,1,828.36,0,1
CUST02354,Loyal Customers,19,1,666.97,0,0
CUST02355,Loyal Customers,9,1,293.2,1,0
CUST02356,Champions,34,2,1160.46,0,1
CUST02357,Champions,30,3,1999.73,1,0
CUST02358,At-Risk Customers,72,1,1296.04,1,0
CUST02359,Champions,28,2,1800.68,0,3
CUST02360,Loyal Customers,39,2,830.94,0,1
CUST02361,Loyal Customers,43,1,430.86,0,1
CUST02362,Champions,20,2,2072.46,0,0
CUST02363,Champions,20,2,2190.38,0,1
CUST02364,At-Risk Customers,153,2,1091.09,0,0
CUST02365,Champions,9,5,4018.01,0,5
CUST02366,Dormant Customers,219,0,0.0,0,0
CUST02367,At-Risk Customers,70,3,2102.99,1,1
CUST02368,At-Risk Customers,157,1,1107.44,0,0
CUST02369,Loyal Customers,22,1,377.41,0,2
CUST02370,Champions,21,2,1278.67,0,1
CUST02371,Champions,44,3,1863.01,1,0
CUST02372,Loyal Customers,23,1,898.39,0,1
CUST02373,Champions,7,2,1336.68,1,0
CUST02374,Loyal Customers,80,1,158.59,0,0
CUST02375,Loyal Customers,81,1,530.02,0,0
CUST02376,Champions,4,2,1078.26,0,0
CUST02377,Champions,32,2,1996.97,0,0
CUST02378,Champions,2,2,1141.79,0,1
CUST02379,Loyal Customers,112,1,588.32,0,1
CUST02380,Loyal Customers,136,1,331.92,0,0
CUST02381,Loyal Customers,4,1,798.67,1,0
CUST02382,At-Risk Customers,89,2,1493.47,0,0
CUST02383,Loyal Customers,108,1,424.58,0,0
CUST02384,At-Risk Customers,68,2,1501.14,1,1
CUST02385,Loyal Customers,27,1,873.79,0,0
CUST02386,Champions,0,2,1758.17,0,2
CUST02387,Loyal Customers,97,1,324.03,1,2
CUST02388,Champions,49,1,2614.56,0,0
CUST02389,At-Risk Customers,125,2,918.52,0,0
CUST02390,Dormant Customers,282,0,0.0,0,0
CUST02391,Loyal Customers,52,1,767.26,1,0
CUST02392,At-Risk Customers,96,2,1468.46,0,0
CUST02393,Loyal Customers,122,1,483.18,0,0
CUST02394,Champions,38,4,3939.27,0,1
CUST02395,Dormant Customers,364,0,0.0,0,0
CUST02396,Loyal Customers,114,1,553.88,0,0
CUST02397,Loyal Customers,58,1,451.68,0,2
CUST02398,Champions,49,2,1168.26,0,1
CUST02399,Discount-Sensitive,276,0,0.0,0,1
CUST02400,Loyal Customers,110,1,524.67,0,0
